호선,통행일자,역명, 이용인원 , 승차인원 , 하차인원 
1,2023-10-17,신연수,12451,6320,6131
1,2023-10-17,원인재,6197,3305,2892
1,2023-10-17,동춘,21263,10385,10878
1,2023-10-17,동막,11208,6016,5192
1,2023-10-17,캠퍼스타운,12727,6422,6305
1,2023-10-17,테크노파크,21810,10945,10865
1,2023-10-17,지식정보단지,11109,5440,5669
1,2023-10-17,인천대입구,18375,9209,9166
1,2023-10-17,센트럴파크(재외동포청),8446,4196,4250
1,2023-10-17,국제업무지구,3772,1906,1866
1,2023-10-17,송도달빛축제공원,10711,5255,5456
1,2023-10-18,계양,8152,4070,4082
1,2023-10-18,귤현,2604,1018,1586
1,2023-10-18,박촌,8497,4376,4121
1,2023-10-18,임학,16912,8506,8406
1,2023-10-18,계산,22513,11380,11133
1,2023-10-18,경인교대입구,11560,5796,5764
1,2023-10-18,작전,29366,14924,14442
1,2023-10-18,갈산,20344,10375,9969
1,2023-10-18,부평구청,14797,7327,7470
1,2023-10-18,부평시장,27874,13933,13941
1,2023-10-18,부평,13035,6566,6469
1,2023-10-18,동수,9004,4570,4434
1,2023-10-18,부평삼거리,5620,2837,2783
1,2023-10-18,간석오거리,22824,11945,10879
1,2023-10-18,인천시청,11681,5862,5819
1,2023-10-18,예술회관,24074,11778,12296
1,2023-10-18,인천터미널,26971,13391,13580
1,2023-10-18,문학경기장,3618,1796,1822
1,2023-10-18,선학,12755,6357,6398
1,2023-10-18,신연수,12462,6353,6109
1,2023-10-18,원인재,6272,3279,2993
1,2023-10-18,동춘,21544,10536,11008
1,2023-10-18,동막,11613,6160,5453
1,2023-10-18,캠퍼스타운,12930,6503,6427
1,2023-10-18,테크노파크,21952,10979,10973
1,2023-10-18,지식정보단지,11175,5364,5811
1,2023-10-18,인천대입구,18924,9572,9352
1,2023-10-18,센트럴파크(재외동포청),8361,4133,4228
1,2023-10-18,국제업무지구,3786,1932,1854
1,2023-10-18,송도달빛축제공원,10935,5459,5476
1,2023-10-19,계양,7859,3979,3880
1,2023-10-19,귤현,2590,984,1606
1,2023-10-19,박촌,7921,4139,3782
1,2023-10-19,임학,16490,8332,8158
1,2023-10-19,계산,21547,10953,10594
1,2023-10-19,경인교대입구,11527,5765,5762
1,2023-10-19,작전,28519,14480,14039
1,2023-10-19,갈산,19712,9914,9798
1,2023-10-19,부평구청,14207,6957,7250
1,2023-10-19,부평시장,26787,13466,13321
1,2023-10-19,부평,12743,6421,6322
1,2023-10-19,동수,8272,4237,4035
1,2023-10-19,부평삼거리,5376,2724,2652
1,2023-10-19,간석오거리,21887,11389,10498
1,2023-10-19,인천시청,10986,5512,5474
1,2023-10-19,예술회관,23080,11274,11806
1,2023-10-19,인천터미널,26146,13166,12980
1,2023-10-19,문학경기장,3532,1848,1684
1,2023-10-19,선학,12323,6184,6139
1,2023-10-19,신연수,11656,5924,5732
1,2023-10-19,원인재,5748,3071,2677
1,2023-10-19,동춘,20266,9765,10501
1,2023-10-19,동막,10965,5730,5235
1,2023-10-19,캠퍼스타운,12048,6179,5869
1,2023-10-19,테크노파크,21029,10465,10564
1,2023-10-19,지식정보단지,10721,5213,5508
1,2023-10-19,인천대입구,18481,9270,9211
1,2023-10-19,센트럴파크(재외동포청),7961,3958,4003
1,2023-10-19,국제업무지구,3853,1957,1896
1,2023-10-19,송도달빛축제공원,10012,4971,5041
1,2023-10-20,계양,8369,4172,4197
1,2023-10-20,귤현,2593,1050,1543
1,2023-10-20,박촌,8477,4437,4040
1,2023-10-20,임학,17691,8849,8842
1,2023-10-20,계산,23492,11960,11532
1,2023-10-20,경인교대입구,12070,6140,5930
1,2023-10-20,작전,30254,15425,14829
1,2023-10-20,갈산,20053,10211,9842
1,2023-10-20,부평구청,14833,7288,7545
1,2023-10-20,부평시장,29010,14486,14524
1,2023-10-20,부평,14657,7303,7354
1,2023-10-20,동수,8611,4438,4173
1,2023-10-20,부평삼거리,5559,2809,2750
1,2023-10-20,간석오거리,22903,11965,10938
1,2023-10-20,인천시청,12111,6202,5909
1,2023-10-20,예술회관,25201,12131,13070
1,2023-10-20,인천터미널,31603,15426,16177
1,2023-10-20,문학경기장,3652,1859,1793
1,2023-10-20,선학,13372,6749,6623
1,2023-10-20,신연수,12255,6295,5960
1,2023-10-20,원인재,6281,3338,2943
1,2023-10-20,동춘,22482,10831,11651
1,2023-10-20,동막,11643,6197,5446
1,2023-10-20,캠퍼스타운,13271,6726,6545
1,2023-10-20,테크노파크,23787,12063,11724
1,2023-10-20,지식정보단지,11161,5481,5680
1,2023-10-20,인천대입구,18063,9148,8915
1,2023-10-20,센트럴파크(재외동포청),9101,4453,4648
1,2023-10-20,국제업무지구,3877,1984,1893
1,2023-10-20,송도달빛축제공원,11288,5622,5666
1,2023-10-21,계양,6781,3189,3592
1,2023-10-21,귤현,1671,776,895
1,2023-10-21,박촌,5836,3136,2700
1,2023-10-21,임학,12403,6409,5994
1,2023-10-21,계산,19470,9639,9831
1,2023-10-21,경인교대입구,9485,4778,4707
1,2023-10-21,작전,22927,11831,11096
1,2023-10-21,갈산,10222,5302,4920
1,2023-10-21,부평구청,10839,5279,5560
1,2023-10-21,부평시장,19625,9842,9783
1,2023-10-21,부평,13870,6823,7047
1,2023-10-21,동수,5804,2991,2813
1,2023-10-21,부평삼거리,4240,2144,2096
1,2023-10-21,간석오거리,17185,8998,8187
1,2023-10-21,인천시청,8316,4273,4043
1,2023-10-21,예술회관,17363,8157,9206
1,2023-10-21,인천터미널,28372,13836,14536
1,2023-10-21,문학경기장,3311,1581,1730
1,2023-10-21,선학,10735,5412,5323
1,2023-10-21,신연수,6834,3588,3246
1,2023-10-21,원인재,4159,2182,1977
1,2023-10-21,동춘,17178,8456,8722
1,2023-10-21,동막,7215,3756,3459
1,2023-10-21,캠퍼스타운,9076,4748,4328
1,2023-10-21,테크노파크,20276,10078,10198
1,2023-10-21,지식정보단지,4738,2392,2346
1,2023-10-21,인천대입구,12518,6307,6211
1,2023-10-21,센트럴파크(재외동포청),10252,5080,5172
1,2023-10-21,국제업무지구,1934,1008,926
1,2023-10-21,송도달빛축제공원,8612,4384,4228
1,2023-10-22,계양,5247,2414,2833
1,2023-10-22,귤현,1209,573,636
1,2023-10-22,박촌,4330,2276,2054
1,2023-10-22,임학,9469,4748,4721
1,2023-10-22,계산,14839,7334,7505
1,2023-10-22,경인교대입구,7583,3721,3862
1,2023-10-22,작전,15473,7967,7506
1,2023-10-22,갈산,7295,3805,3490
1,2023-10-22,부평구청,7885,3840,4045
1,2023-10-22,부평시장,15118,7561,7557
1,2023-10-22,부평,9786,5093,4693
1,2023-10-22,동수,4414,2220,2194
1,2023-10-22,부평삼거리,3455,1707,1748
1,2023-10-22,간석오거리,13079,6823,6256
1,2023-10-22,인천시청,6111,3107,3004
1,2023-10-22,예술회관,12048,5966,6082
1,2023-10-22,인천터미널,25026,12793,12233
1,2023-10-22,문학경기장,18276,8679,9597
1,2023-10-22,선학,8465,4286,4179
1,2023-10-22,신연수,5070,2594,2476
1,2023-10-22,원인재,3177,1690,1487
1,2023-10-22,동춘,11086,5600,5486
1,2023-10-22,동막,4956,2558,2398
1,2023-10-22,캠퍼스타운,6727,3327,3400
1,2023-10-22,테크노파크,15744,7721,8023
1,2023-10-22,지식정보단지,3116,1531,1585
1,2023-10-22,인천대입구,8004,3872,4132
1,2023-10-22,센트럴파크(재외동포청),6874,3379,3495
1,2023-10-22,국제업무지구,780,401,379
1,2023-10-22,송도달빛축제공원,6569,3249,3320
1,2023-10-23,계양,8154,4076,4078
1,2023-10-23,귤현,2579,1000,1579
1,2023-10-23,박촌,7988,4247,3741
1,2023-10-23,임학,16717,8459,8258
1,2023-10-23,계산,22548,11569,10979
1,2023-10-23,경인교대입구,11390,5690,5700
1,2023-10-23,작전,28942,14746,14196
1,2023-10-23,갈산,20011,10207,9804
1,2023-10-23,부평구청,13863,6807,7056
1,2023-10-23,부평시장,27589,13812,13777
1,2023-10-23,부평,12785,6397,6388
1,2023-10-23,동수,8689,4436,4253
1,2023-10-23,부평삼거리,5529,2783,2746
1,2023-10-23,간석오거리,22263,11600,10663
1,2023-10-23,인천시청,11829,6009,5820
1,2023-10-23,예술회관,23797,11728,12069
1,2023-10-23,인천터미널,27057,13171,13886
1,2023-10-23,문학경기장,19825,9031,10794
1,2023-10-23,선학,12597,6401,6196
1,2023-10-23,신연수,12281,6242,6039
1,2023-10-23,원인재,6235,3325,2910
1,2023-10-23,동춘,21158,10333,10825
1,2023-10-23,동막,11054,5874,5180
1,2023-10-23,캠퍼스타운,12677,6315,6362
1,2023-10-23,테크노파크,21302,10665,10637
1,2023-10-23,지식정보단지,10828,5284,5544
1,2023-10-23,인천대입구,17410,8633,8777
1,2023-10-23,센트럴파크(재외동포청),7810,3954,3856
1,2023-10-23,국제업무지구,3716,1908,1808
1,2023-10-23,송도달빛축제공원,10311,5165,5146
1,2023-10-24,계양,7941,4006,3935
1,2023-10-24,귤현,2663,1026,1637
1,2023-10-24,박촌,8049,4250,3799
1,2023-10-24,임학,16653,8435,8218
1,2023-10-24,계산,21360,10801,10559
1,2023-10-24,경인교대입구,11366,5702,5664
1,2023-10-24,작전,28953,14630,14323
1,2023-10-24,갈산,19941,10127,9814
1,2023-10-24,부평구청,13968,6831,7137
1,2023-10-24,부평시장,27443,13794,13649
1,2023-10-24,부평,11815,5875,5940
1,2023-10-24,동수,8777,4432,4345
1,2023-10-24,부평삼거리,5467,2785,2682
1,2023-10-24,간석오거리,22106,11558,10548
1,2023-10-24,인천시청,11094,5594,5500
1,2023-10-24,예술회관,23624,11551,12073
1,2023-10-24,인천터미널,26148,12829,13319
1,2023-10-24,문학경기장,3663,1834,1829
1,2023-10-24,선학,12664,6361,6303
1,2023-10-24,신연수,12147,6189,5958
1,2023-10-24,원인재,6203,3294,2909
1,2023-10-24,동춘,20634,10098,10536
1,2023-10-24,동막,11105,5870,5235
1,2023-10-24,캠퍼스타운,11902,5966,5936
1,2023-10-24,테크노파크,21097,10515,10582
1,2023-10-24,지식정보단지,10838,5332,5506
1,2023-10-24,인천대입구,18443,9364,9079
1,2023-10-24,센트럴파크(재외동포청),8195,4107,4088
1,2023-10-24,국제업무지구,3901,1976,1925
1,2023-10-24,송도달빛축제공원,10309,5160,5149
1,2023-10-25,계양,8034,4053,3981
1,2023-10-25,귤현,2644,1011,1633
1,2023-10-25,박촌,8476,4411,4065
1,2023-10-25,임학,17131,8672,8459
1,2023-10-25,계산,22873,11590,11283
1,2023-10-25,경인교대입구,11852,5968,5884
1,2023-10-25,작전,29565,14952,14613
1,2023-10-25,갈산,20542,10436,10106
1,2023-10-25,부평구청,14473,7141,7332
1,2023-10-25,부평시장,28455,14278,14177
1,2023-10-25,부평,13050,6545,6505
1,2023-10-25,동수,8854,4546,4308
1,2023-10-25,부평삼거리,5545,2797,2748
1,2023-10-25,간석오거리,22236,11613,10623
1,2023-10-25,인천시청,11866,5951,5915
1,2023-10-25,예술회관,24491,11978,12513
1,2023-10-25,인천터미널,27210,13189,14021
1,2023-10-25,문학경기장,3740,1873,1867
1,2023-10-25,선학,13068,6543,6525
1,2023-10-25,신연수,12299,6280,6019
1,2023-10-25,원인재,6348,3306,3042
1,2023-10-25,동춘,21189,10249,10940
1,2023-10-25,동막,11360,6063,5297
1,2023-10-25,캠퍼스타운,12672,6453,6219
1,2023-10-25,테크노파크,22002,10985,11017
1,2023-10-25,지식정보단지,10897,5352,5545
1,2023-10-25,인천대입구,17705,8979,8726
1,2023-10-25,센트럴파크(재외동포청),8687,4315,4372
1,2023-10-25,국제업무지구,3825,1909,1916
1,2023-10-25,송도달빛축제공원,10744,5326,5418
1,2023-10-26,계양,8139,4083,4056
1,2023-10-26,귤현,2552,997,1555
1,2023-10-26,박촌,8090,4257,3833
1,2023-10-26,임학,16651,8402,8249
1,2023-10-26,계산,22922,11672,11250
1,2023-10-26,경인교대입구,11698,5919,5779
1,2023-10-26,작전,28766,14596,14170
1,2023-10-26,갈산,20149,10222,9927
1,2023-10-26,부평구청,14332,7009,7323
1,2023-10-26,부평시장,27802,13880,13922
1,2023-10-26,부평,12590,6318,6272
1,2023-10-26,동수,8455,4303,4152
1,2023-10-26,부평삼거리,5455,2741,2714
1,2023-10-26,간석오거리,22330,11691,10639
1,2023-10-26,인천시청,11515,5798,5717
1,2023-10-26,예술회관,23779,11533,12246
1,2023-10-26,인천터미널,27298,13653,13645
1,2023-10-26,문학경기장,3745,1893,1852
1,2023-10-26,선학,12783,6392,6391
1,2023-10-26,신연수,12167,6184,5983
1,2023-10-26,원인재,6282,3388,2894
1,2023-10-26,동춘,21701,10533,11168
1,2023-10-26,동막,11189,5897,5292
1,2023-10-26,캠퍼스타운,12694,6436,6258
1,2023-10-26,테크노파크,21825,10949,10876
1,2023-10-26,지식정보단지,10795,5259,5536
1,2023-10-26,인천대입구,18073,9114,8959
1,2023-10-26,센트럴파크(재외동포청),8712,4319,4393
1,2023-10-26,국제업무지구,3947,2014,1933
1,2023-10-26,송도달빛축제공원,10699,5292,5407
1,2023-10-27,계양,8264,4159,4105
1,2023-10-27,귤현,2726,1091,1635
1,2023-10-27,박촌,8462,4437,4025
1,2023-10-27,임학,17157,8563,8594
1,2023-10-27,계산,23129,11841,11288
1,2023-10-27,경인교대입구,12114,6114,6000
1,2023-10-27,작전,29857,15137,14720
1,2023-10-27,갈산,20231,10316,9915
1,2023-10-27,부평구청,14592,7183,7409
1,2023-10-27,부평시장,28967,14430,14537
1,2023-10-27,부평,14295,7082,7213
1,2023-10-27,동수,8709,4478,4231
1,2023-10-27,부평삼거리,5617,2868,2749
1,2023-10-27,간석오거리,22589,11902,10687
1,2023-10-27,인천시청,11938,6063,5875
1,2023-10-27,예술회관,25297,12121,13176
1,2023-10-27,인천터미널,32079,15607,16472
1,2023-10-27,문학경기장,4055,2037,2018
1,2023-10-27,선학,13178,6686,6492
1,2023-10-27,신연수,12238,6347,5891
1,2023-10-27,원인재,6530,3443,3087
1,2023-10-27,동춘,22024,10722,11302
1,2023-10-27,동막,11728,6308,5420
1,2023-10-27,캠퍼스타운,14445,7559,6886
1,2023-10-27,테크노파크,24065,12144,11921
1,2023-10-27,지식정보단지,10863,5405,5458
1,2023-10-27,인천대입구,17738,9037,8701
1,2023-10-27,센트럴파크(재외동포청),9558,4667,4891
1,2023-10-27,국제업무지구,3847,1946,1901
1,2023-10-27,송도달빛축제공원,11123,5629,5494
1,2023-10-28,계양,6718,3269,3449
1,2023-10-28,귤현,1694,727,967
1,2023-10-28,박촌,5891,3144,2747
1,2023-10-28,임학,12780,6538,6242
1,2023-10-28,계산,20940,10405,10535
1,2023-10-28,경인교대입구,9687,4895,4792
1,2023-10-28,작전,23232,11985,11247
1,2023-10-28,갈산,10871,5640,5231
1,2023-10-28,부평구청,10790,5367,5423
1,2023-10-28,부평시장,20147,10189,9958
1,2023-10-28,부평,13618,6663,6955
1,2023-10-28,동수,5760,2982,2778
1,2023-10-28,부평삼거리,4372,2197,2175
1,2023-10-28,간석오거리,16930,8981,7949
1,2023-10-28,인천시청,8517,4327,4190
1,2023-10-28,예술회관,18435,8721,9714
1,2023-10-28,인천터미널,29099,14257,14842
1,2023-10-28,문학경기장,3314,1624,1690
1,2023-10-28,선학,11341,5646,5695
1,2023-10-28,신연수,6779,3637,3142
1,2023-10-28,원인재,4247,2251,1996
1,2023-10-28,동춘,16725,8243,8482
1,2023-10-28,동막,7223,3828,3395
1,2023-10-28,캠퍼스타운,9655,5073,4582
1,2023-10-28,테크노파크,20344,10094,10250
1,2023-10-28,지식정보단지,4957,2575,2382
1,2023-10-28,인천대입구,14256,7199,7057
1,2023-10-28,센트럴파크(재외동포청),9657,4762,4895
1,2023-10-28,국제업무지구,1909,1000,909
1,2023-10-28,송도달빛축제공원,8888,4485,4403
1,2023-10-29,계양,5139,2382,2757
1,2023-10-29,귤현,1152,520,632
1,2023-10-29,박촌,4412,2289,2123
1,2023-10-29,임학,9258,4654,4604
1,2023-10-29,계산,15202,7497,7705
1,2023-10-29,경인교대입구,7627,3775,3852
1,2023-10-29,작전,15608,7951,7657
1,2023-10-29,갈산,7047,3646,3401
1,2023-10-29,부평구청,7748,3827,3921
1,2023-10-29,부평시장,15487,7664,7823
1,2023-10-29,부평,9422,4930,4492
1,2023-10-29,동수,4451,2261,2190
1,2023-10-29,부평삼거리,3474,1746,1728
1,2023-10-29,간석오거리,12634,6536,6098
1,2023-10-29,인천시청,5977,3062,2915
1,2023-10-29,예술회관,12175,5904,6271
1,2023-10-29,인천터미널,23710,11976,11734
1,2023-10-29,문학경기장,2027,1011,1016
1,2023-10-29,선학,8473,4130,4343
1,2023-10-29,신연수,4920,2458,2462
1,2023-10-29,원인재,2858,1517,1341
1,2023-10-29,동춘,11703,5834,5869
1,2023-10-29,동막,4877,2513,2364
1,2023-10-29,캠퍼스타운,7068,3359,3709
1,2023-10-29,테크노파크,16177,7996,8181
1,2023-10-29,지식정보단지,3171,1568,1603
1,2023-10-29,인천대입구,10103,4888,5215
1,2023-10-29,센트럴파크(재외동포청),7028,3417,3611
1,2023-10-29,국제업무지구,784,382,402
1,2023-10-29,송도달빛축제공원,6931,3468,3463
1,2023-10-30,계양,8025,4057,3968
1,2023-10-30,귤현,2594,1039,1555
1,2023-10-30,박촌,7929,4186,3743
1,2023-10-30,임학,16554,8399,8155
1,2023-10-30,계산,22040,11254,10786
1,2023-10-30,경인교대입구,11482,5746,5736
1,2023-10-30,작전,29010,14716,14294
1,2023-10-30,갈산,19728,9955,9773
1,2023-10-30,부평구청,13712,6699,7013
1,2023-10-30,부평시장,27392,13804,13588
1,2023-10-30,부평,12443,6226,6217
1,2023-10-30,동수,8749,4449,4300
1,2023-10-30,부평삼거리,5573,2809,2764
1,2023-10-30,간석오거리,21792,11409,10383
1,2023-10-30,인천시청,11023,5583,5440
1,2023-10-30,예술회관,23277,11492,11785
1,2023-10-30,인천터미널,26739,13003,13736
1,2023-10-30,문학경기장,3587,1784,1803
1,2023-10-30,선학,12271,6139,6132
1,2023-10-30,신연수,12158,6147,6011
1,2023-10-30,원인재,6118,3260,2858
1,2023-10-30,동춘,20292,9882,10410
1,2023-10-30,동막,10693,5716,4977
1,2023-10-30,캠퍼스타운,12604,6226,6378
1,2023-10-30,테크노파크,20973,10450,10523
1,2023-10-30,지식정보단지,10947,5279,5668
1,2023-10-30,인천대입구,17928,8911,9017
1,2023-10-30,센트럴파크(재외동포청),7756,3931,3825
1,2023-10-30,국제업무지구,3827,1939,1888
1,2023-10-30,송도달빛축제공원,10312,5196,5116
1,2023-10-31,계양,8101,4030,4071
1,2023-10-31,귤현,2653,1029,1624
1,2023-10-31,박촌,8318,4426,3892
1,2023-10-31,임학,16803,8486,8317
1,2023-10-31,계산,21816,11082,10734
1,2023-10-31,경인교대입구,11704,5945,5759
1,2023-10-31,작전,28833,14716,14117
1,2023-10-31,갈산,20166,10234,9932
1,2023-10-31,부평구청,14405,7073,7332
1,2023-10-31,부평시장,27787,14017,13770
1,2023-10-31,부평,12638,6358,6280
1,2023-10-31,동수,8658,4426,4232
1,2023-10-31,부평삼거리,5576,2778,2798
1,2023-10-31,간석오거리,22110,11527,10583
1,2023-10-31,인천시청,11446,5773,5673
1,2023-10-31,예술회관,23522,11494,12028
1,2023-10-31,인천터미널,26283,12842,13441
1,2023-10-31,문학경기장,3668,1816,1852
1,2023-10-31,선학,12562,6329,6233
1,2023-10-31,신연수,12068,6082,5986
1,2023-10-31,원인재,6173,3288,2885
1,2023-10-31,동춘,20554,10035,10519
1,2023-10-31,동막,11152,5946,5206
1,2023-10-31,캠퍼스타운,12565,6307,6258
1,2023-10-31,테크노파크,21237,10609,10628
1,2023-10-31,지식정보단지,11107,5462,5645
1,2023-10-31,인천대입구,18820,9348,9472
1,2023-10-31,센트럴파크(재외동포청),7977,4084,3893
1,2023-10-31,국제업무지구,3916,2006,1910
1,2023-10-31,송도달빛축제공원,10404,5181,5223
1,2023-11-01,계양,7770,3941,3829
1,2023-11-01,귤현,2651,1041,1610
1,2023-11-01,박촌,7964,4129,3835
1,2023-11-01,임학,16272,8196,8076
1,2023-11-01,계산,21571,10914,10657
1,2023-11-01,경인교대입구,11423,5789,5634
1,2023-11-01,작전,28204,14302,13902
1,2023-11-01,갈산,19919,10098,9821
1,2023-11-01,부평구청,13939,6780,7159
1,2023-11-01,부평시장,27092,13572,13520
1,2023-11-01,부평,12426,6150,6276
1,2023-11-01,동수,8643,4383,4260
1,2023-11-01,부평삼거리,5426,2738,2688
1,2023-11-01,간석오거리,21694,11327,10367
1,2023-11-01,인천시청,11094,5579,5515
1,2023-11-01,예술회관,23464,11424,12040
1,2023-11-01,인천터미널,25320,12583,12737
1,2023-11-01,문학경기장,4037,1982,2055
1,2023-11-01,선학,12560,6329,6231
1,2023-11-01,신연수,12141,6177,5964
1,2023-11-01,원인재,6034,3206,2828
1,2023-11-01,동춘,20832,10285,10547
1,2023-11-01,동막,11222,5938,5284
1,2023-11-01,캠퍼스타운,12687,6436,6251
1,2023-11-01,테크노파크,21403,10689,10714
1,2023-11-01,지식정보단지,11088,5439,5649
1,2023-11-01,인천대입구,18714,9221,9493
1,2023-11-01,센트럴파크(재외동포청),7736,3871,3865
1,2023-11-01,국제업무지구,3879,1983,1896
1,2023-11-01,송도달빛축제공원,10191,5109,5082
1,2023-11-02,계양,8338,4217,4121
1,2023-11-02,귤현,2672,1021,1651
1,2023-11-02,박촌,8124,4229,3895
1,2023-11-02,임학,16613,8449,8164
1,2023-11-02,계산,22348,11358,10990
1,2023-11-02,경인교대입구,11725,5919,5806
1,2023-11-02,작전,28887,14595,14292
1,2023-11-02,갈산,19946,10072,9874
1,2023-11-02,부평구청,14062,6967,7095
1,2023-11-02,부평시장,27897,13927,13970
1,2023-11-02,부평,12725,6317,6408
1,2023-11-02,동수,8664,4392,4272
1,2023-11-02,부평삼거리,5638,2873,2765
1,2023-11-02,간석오거리,22119,11594,10525
1,2023-11-02,인천시청,11959,6039,5920
1,2023-11-02,예술회관,23671,11610,12061
1,2023-11-02,인천터미널,26757,13394,13363
1,2023-11-02,문학경기장,3805,1931,1874
